transaction_id,product_id,customer_id,branch_id,transaction_date,quantity,total_amount,payment_method
5673,70,220,4,2024-06-02,10,500,Cash
5682,4,319,9,2024-01-18,10,4210,Credit Card
5698,74,490,6,2024-02-08,10,3740,Cash
5717,96,548,6,2024-05-23,10,840,Mobile Payment
5718,40,60,9,2024-03-19,10,3550,Credit Card
5719,59,420,2,2024-02-05,10,2400,Mobile Payment
5722,39,824,1,2024-03-28,10,3430,Credit Card
5730,40,108,7,2024-01-23,10,3550,Credit Card
5731,93,739,7,2024-06-07,10,4610,Credit Card
5732,53,654,5,2024-01-19,10,4310,Credit Card
5734,26,53,9,2024-05-17,10,4830,Credit Card
5742,93,64,3,2024-05-06,10,4610,Debit Card
5747,71,148,5,2024-02-19,10,100,Debit Card
5758,19,310,8,2024-01-13,10,250,Mobile Payment
5770,97,747,4,2024-03-30,10,2250,Credit Card
5772,40,260,3,2024-04-01,10,3550,Cash
5776,10,53,7,2024-02-19,10,1250,Debit Card
5793,84,937,7,2024-01-24,10,4540,Mobile Payment
5796,53,755,5,2024-01-05,10,4310,Mobile Payment
5806,14,175,6,2024-03-18,10,3270,Credit Card
5810,14,779,2,2024-03-14,10,3270,Mobile Payment
5811,78,581,1,2024-06-29,10,1720,Mobile Payment
5819,77,879,3,2024-03-23,10,3150,Debit Card
5832,1,555,5,2024-05-06,10,1850,Cash
5845,19,759,8,2024-01-06,10,250,Debit Card
5849,26,434,2,2024-04-20,10,4830,Mobile Payment
5855,66,463,5,2024-04-14,10,3130,Debit Card
5857,13,485,6,2024-02-12,10,620,Cash
5866,45,863,2,2024-05-21,10,1510,Mobile Payment
5876,34,379,9,2024-02-01,10,3680,Cash
5884,60,90,10,2024-04-20,10,1390,Mobile Payment
5896,86,562,8,2024-05-18,10,1670,Credit Card
5899,16,525,8,2024-04-30,10,4350,Debit Card
5911,35,897,9,2024-03-05,10,4400,Debit Card
5934,71,500,6,2024-02-04,10,100,Cash
5937,69,156,8,2024-06-27,10,4110,Debit Card
5942,8,14,6,2024-05-23,10,320,Debit Card
5944,45,937,9,2024-04-18,10,1510,Cash
5965,25,452,3,2024-06-13,10,4060,Debit Card
5971,29,928,8,2024-02-28,10,2840,Cash
5989,89,186,8,2024-02-09,10,990,Credit Card
5997,50,86,5,2024-05-31,10,2740,Cash
6004,32,668,10,2024-03-29,10,470,Cash
6005,93,852,6,2024-02-04,10,4610,Mobile Payment
6009,38,657,9,2024-05-20,10,3690,Cash
6010,58,659,3,2024-04-25,10,810,Debit Card
6016,41,986,8,2024-03-06,10,1310,Debit Card
6021,41,325,8,2024-06-08,10,1310,Credit Card
6030,9,411,4,2024-04-09,10,820,Mobile Payment
6042,34,42,10,2024-05-07,10,3680,Cash
6044,12,997,3,2024-04-02,10,4300,Credit Card
6058,44,248,4,2024-03-05,10,720,Debit Card
6061,17,581,4,2024-05-14,10,3630,Cash
6107,81,505,5,2024-06-14,10,2600,Credit Card
6123,6,766,9,2024-02-03,10,2500,Cash
6126,28,564,2,2024-02-23,10,1630,Cash
6139,7,732,10,2024-03-15,10,2880,Mobile Payment
6142,50,65,2,2024-05-15,10,2740,Cash
6144,72,955,2,2024-04-16,10,1280,Cash
6159,78,479,6,2024-05-24,10,1720,Credit Card
6160,98,542,6,2024-01-04,10,2280,Cash
6169,69,175,7,2024-06-06,10,4110,Mobile Payment
6180,69,203,8,2024-01-04,10,4110,Cash
6181,4,816,5,2024-01-11,10,4210,Debit Card
6225,21,949,3,2024-02-29,10,460,Debit Card
6250,61,872,6,2024-03-16,10,1450,Cash
6279,26,338,1,2024-06-23,10,4830,Debit Card
6373,16,928,1,2024-05-12,10,4350,Credit Card
6388,73,972,4,2024-06-28,10,3400,Cash
6405,53,400,6,2024-06-17,10,4310,Credit Card
6408,99,918,8,2024-04-06,10,4710,Debit Card
6418,41,995,7,2024-05-14,10,1310,Cash
6429,5,530,4,2024-06-20,10,3350,Credit Card
6431,39,875,1,2024-03-20,10,3430,Debit Card
6443,10,242,10,2024-01-26,10,1250,Cash
6444,20,834,9,2024-01-17,10,3800,Credit Card
6463,63,795,4,2024-03-21,10,4120,Credit Card
6496,49,288,6,2024-04-02,10,2450,Mobile Payment
6513,99,913,5,2024-05-03,10,4710,Mobile Payment
6538,71,912,3,2024-04-27,10,100,Cash
6556,21,807,1,2024-03-12,10,460,Mobile Payment
6572,87,103,2,2024-03-05,10,1110,Cash
6579,36,505,5,2024-02-07,10,1320,Debit Card
6598,29,753,9,2024-01-30,10,2840,Cash
6610,93,171,2,2024-06-27,10,4610,Debit Card
6614,82,914,3,2024-03-30,10,1420,Credit Card
6629,16,225,5,2024-06-19,10,4350,Credit Card
6639,45,784,3,2024-06-14,10,1510,Credit Card
6647,11,552,7,2024-04-24,10,150,Credit Card
6674,94,110,2,2024-04-27,10,1560,Mobile Payment
6684,91,137,3,2024-04-06,10,2190,Cash
6700,77,912,2,2024-05-22,10,3150,Credit Card
6725,43,566,6,2024-05-21,10,3320,Debit Card
6741,56,326,4,2024-03-29,10,4540,Cash
6745,30,151,3,2024-04-16,10,2740,Debit Card
6751,11,797,8,2024-04-05,10,150,Mobile Payment
6763,19,60,1,2024-02-08,10,250,Credit Card
6786,68,117,8,2024-01-17,10,1290,Credit Card
6789,100,812,6,2024-06-01,10,2130,Cash
6792,13,792,10,2024-04-13,10,620,Mobile Payment
6817,37,278,10,2024-05-08,10,1620,Cash
6863,98,759,1,2024-04-14,10,2280,Debit Card
6868,94,374,4,2024-02-12,10,1560,Debit Card
6887,23,876,5,2024-02-05,10,1350,Mobile Payment
6890,95,837,9,2024-01-17,10,3550,Cash
6892,90,863,2,2024-03-26,10,2790,Cash
6895,27,186,6,2024-04-11,10,340,Cash
6931,31,747,6,2024-03-21,10,4460,Debit Card
6960,13,194,3,2024-04-20,10,620,Mobile Payment
6965,83,712,1,2024-04-09,10,1120,Credit Card
6975,85,585,9,2024-04-25,10,240,Credit Card
6976,66,988,1,2024-04-12,10,3130,Mobile Payment
7000,8,20,8,2024-03-13,10,320,Mobile Payment
7015,85,350,7,2024-05-12,10,240,Credit Card
7030,39,499,10,2024-02-06,10,3430,Mobile Payment
7043,35,356,7,2024-04-13,10,4400,Cash
7058,81,585,8,2024-02-07,10,2600,Cash
7068,76,431,5,2024-01-12,10,2300,Mobile Payment
7072,50,366,4,2024-04-04,10,2740,Cash
7076,77,931,4,2024-05-30,10,3150,Debit Card
7085,77,397,3,2024-01-02,10,3150,Debit Card
7097,20,799,1,2024-03-17,10,3800,Cash
7100,67,173,7,2024-03-06,10,3600,Credit Card
7134,76,738,10,2024-02-22,10,2300,Credit Card
7138,68,525,9,2024-02-08,10,1290,Cash
7139,32,32,2,2024-05-15,10,470,Cash
7144,79,103,10,2024-06-14,10,3380,Mobile Payment
7145,1,319,8,2024-06-10,10,1850,Credit Card
7149,22,567,3,2024-02-22,10,4690,Mobile Payment
7156,33,262,10,2024-02-07,10,140,Mobile Payment
7181,100,749,8,2024-05-05,10,2130,Mobile Payment
7186,45,218,6,2024-05-03,10,1510,Mobile Payment
7212,32,302,1,2024-01-30,10,470,Debit Card
7226,80,181,5,2024-05-04,10,4370,Mobile Payment
7239,95,578,5,2024-02-20,10,3550,Debit Card
7246,8,993,7,2024-04-16,10,320,Cash
7256,91,954,8,2024-01-16,10,2190,Credit Card
7266,47,289,1,2024-05-24,10,1940,Credit Card
7275,19,551,4,2024-02-23,10,250,Credit Card
7292,20,13,4,2024-06-11,10,3800,Debit Card
7295,68,624,1,2024-02-10,10,1290,Debit Card
7304,11,283,8,2024-04-17,10,150,Cash
7333,55,116,7,2024-06-27,10,1830,Credit Card
7341,65,140,5,2024-06-11,10,990,Credit Card
7352,17,598,7,2024-03-25,10,3630,Credit Card
7359,96,21,8,2024-05-24,10,840,Credit Card
7372,60,300,10,2024-04-20,10,1390,Credit Card
7377,24,72,8,2024-06-03,10,360,Mobile Payment
7380,9,627,3,2024-04-29,10,820,Mobile Payment
7381,97,20,10,2024-02-15,10,2250,Debit Card
7385,13,570,1,2024-03-09,10,620,Mobile Payment
7392,27,931,4,2024-06-30,10,340,Debit Card
7397,63,969,7,2024-01-15,10,4120,Mobile Payment
7400,40,587,3,2024-05-04,10,3550,Debit Card
7414,34,59,8,2024-06-17,10,3680,Mobile Payment
7420,18,83,3,2024-04-15,10,4880,Mobile Payment
7431,2,696,3,2024-02-15,10,3520,Mobile Payment
7436,57,912,10,2024-01-07,10,1990,Mobile Payment
7439,9,490,4,2024-06-29,10,820,Mobile Payment
7465,26,590,3,2024-05-12,10,4830,Mobile Payment
7472,27,799,6,2024-03-19,10,340,Debit Card
7475,14,921,5,2024-06-25,10,3270,Mobile Payment
7479,60,416,6,2024-04-05,10,1390,Credit Card
7485,67,384,8,2024-05-23,10,3600,Cash
7495,14,324,7,2024-05-18,10,3270,Mobile Payment
7501,48,462,4,2024-04-27,10,4950,Credit Card
7511,21,944,1,2024-03-22,10,460,Credit Card
7519,69,91,9,2024-04-10,10,4110,Cash
7528,77,432,6,2024-05-24,10,3150,Cash
7534,96,586,10,2024-01-03,10,840,Mobile Payment
7539,58,816,2,2024-01-10,10,810,Debit Card
7543,7,733,6,2024-05-24,10,2880,Debit Card
7552,35,441,9,2024-05-11,10,4400,Mobile Payment
7556,80,595,10,2024-03-19,10,4370,Mobile Payment
7570,5,221,8,2024-01-24,10,3350,Credit Card
7595,17,740,8,2024-01-04,10,3630,Cash
7614,43,59,3,2024-06-18,10,3320,Debit Card
7615,5,751,8,2024-03-05,10,3350,Debit Card
7631,61,385,4,2024-03-08,10,1450,Cash
7648,10,914,9,2024-02-20,10,1250,Debit Card
7654,61,137,5,2024-05-21,10,1450,Credit Card
7656,27,962,7,2024-05-26,10,340,Credit Card
7680,61,484,2,2024-03-05,10,1450,Debit Card
7683,39,750,4,2024-04-17,10,3430,Cash
7696,53,693,9,2024-01-07,10,4310,Credit Card
7703,45,425,6,2024-02-29,10,1510,Debit Card
7712,73,319,8,2024-05-19,10,3400,Cash
7718,69,933,7,2024-05-19,10,4110,Cash
7746,53,888,1,2024-03-29,10,4310,Mobile Payment
7747,8,153,3,2024-05-07,10,320,Credit Card
7751,47,550,4,2024-03-20,10,1940,Mobile Payment
7768,94,958,8,2024-01-05,10,1560,Cash
7773,47,877,6,2024-01-28,10,1940,Cash
7782,36,722,9,2024-04-07,10,1320,Debit Card
7787,99,984,8,2024-03-06,10,4710,Cash
7788,15,699,7,2024-02-19,10,2670,Mobile Payment
7803,21,2,2,2024-02-12,10,460,Credit Card
7807,83,163,6,2024-05-22,10,1120,Debit Card
7812,4,921,1,2024-05-20,10,4210,Debit Card
7816,27,852,4,2024-03-23,10,340,Debit Card
7826,34,586,7,2024-05-15,10,3680,Mobile Payment
7847,51,663,5,2024-03-12,10,2090,Credit Card
7849,93,156,9,2024-06-15,10,4610,Cash
7853,71,287,3,2024-01-12,10,100,Debit Card
7893,23,102,9,2024-03-20,10,1350,Mobile Payment
7900,51,812,5,2024-01-16,10,2090,Cash
7903,29,795,2,2024-05-10,10,2840,Credit Card
7904,25,660,8,2024-05-29,10,4060,Debit Card
7946,54,9,2,2024-03-01,10,4390,Mobile Payment
7949,92,247,1,2024-04-21,10,3610,Debit Card
7966,1,108,1,2024-04-12,10,1850,Mobile Payment
7968,69,925,2,2024-04-01,10,4110,Cash
7972,65,234,3,2024-02-10,10,990,Cash
7973,6,95,10,2024-03-12,10,2500,Credit Card
7983,79,921,4,2024-03-15,10,3380,Cash
7992,72,309,2,2024-02-03,10,1280,Cash
8029,41,268,9,2024-06-05,10,1310,Mobile Payment
8060,99,900,2,2024-02-04,10,4710,Credit Card
8064,50,596,4,2024-05-30,10,2740,Credit Card
8077,89,168,6,2024-06-22,10,990,Credit Card
8084,87,637,10,2024-01-28,10,1110,Credit Card
8105,73,336,3,2024-05-08,10,3400,Debit Card
8110,58,75,2,2024-04-25,10,810,Mobile Payment
8122,13,239,6,2024-03-07,10,620,Cash
8126,95,866,4,2024-01-07,10,3550,Mobile Payment
8133,35,990,5,2024-04-29,10,4400,Credit Card
8136,3,427,9,2024-04-01,10,3470,Debit Card
8168,42,731,5,2024-03-28,10,1490,Cash
8175,61,688,1,2024-04-04,10,1450,Credit Card
8182,90,693,10,2024-06-18,10,2790,Mobile Payment
8184,88,857,5,2024-05-17,10,1840,Credit Card
8220,70,577,3,2024-04-15,10,500,Credit Card
8236,1,480,10,2024-02-05,10,1850,Cash
8249,45,215,9,2024-05-25,10,1510,Credit Card
8254,75,826,8,2024-03-31,10,3480,Debit Card
8262,2,818,6,2024-04-04,10,3520,Mobile Payment
8263,2,663,4,2024-04-13,10,3520,Mobile Payment
8270,29,381,3,2024-04-28,10,2840,Credit Card
8280,74,654,1,2024-02-21,10,3740,Mobile Payment
8284,95,825,5,2024-06-15,10,3550,Cash
8292,44,700,6,2024-04-30,10,720,Credit Card
8294,94,170,6,2024-01-28,10,1560,Debit Card
8310,6,619,1,2024-01-27,10,2500,Credit Card
8322,74,729,10,2024-03-28,10,3740,Cash
8326,38,625,10,2024-03-02,10,3690,Cash
8327,15,530,3,2024-03-10,10,2670,Debit Card
8338,16,13,3,2024-06-02,10,4350,Debit Card
8344,77,483,4,2024-02-26,10,3150,Mobile Payment
8351,85,224,3,2024-01-17,10,240,Credit Card
8353,8,14,5,2024-03-17,10,320,Cash
8357,17,32,3,2024-03-18,10,3630,Credit Card
8361,4,813,5,2024-03-08,10,4210,Mobile Payment
8362,79,451,7,2024-02-27,10,3380,Cash
8365,17,957,7,2024-06-02,10,3630,Mobile Payment
8392,16,287,3,2024-03-11,10,4350,Mobile Payment
8419,42,138,10,2024-02-20,10,1490,Debit Card
8431,45,144,5,2024-03-19,10,1510,Debit Card
8433,6,810,9,2024-02-03,10,2500,Mobile Payment
8439,12,484,6,2024-01-18,10,4300,Cash
8449,11,243,9,2024-06-28,10,150,Credit Card
8450,74,410,1,2024-04-27,10,3740,Cash
8458,41,612,7,2024-03-31,10,1310,Mobile Payment
8459,61,124,10,2024-03-25,10,1450,Credit Card
8502,50,121,9,2024-04-28,10,2740,Credit Card
8508,82,780,7,2024-01-30,10,1420,Cash
8526,88,278,6,2024-02-08,10,1840,Debit Card
8540,29,581,6,2024-04-23,10,2840,Cash
8547,54,989,2,2024-04-17,10,4390,Credit Card
8562,94,733,7,2024-04-15,10,1560,Debit Card
8573,71,347,10,2024-05-18,10,100,Debit Card
8575,80,750,3,2024-06-19,10,4370,Credit Card
8577,6,364,6,2024-06-26,10,2500,Cash
8593,96,239,8,2024-01-25,10,840,Cash
8602,93,985,2,2024-06-15,10,4610,Credit Card
8622,64,979,6,2024-05-02,10,3800,Mobile Payment
8625,96,730,8,2024-06-15,10,840,Mobile Payment
8632,53,533,5,2024-04-02,10,4310,Debit Card
8634,8,40,8,2024-05-13,10,320,Cash
8636,17,344,6,2024-06-01,10,3630,Cash
8637,10,660,10,2024-04-22,10,1250,Debit Card
8640,69,929,1,2024-04-18,10,4110,Cash
8645,47,428,1,2024-03-08,10,1940,Credit Card
8684,3,43,5,2024-06-25,10,3470,Credit Card
8690,93,838,8,2024-06-17,10,4610,Mobile Payment
8705,20,712,3,2024-06-20,10,3800,Mobile Payment
8725,56,628,4,2024-02-13,10,4540,Cash
8727,70,283,4,2024-05-10,10,500,Debit Card
8733,2,822,1,2024-05-04,10,3520,Mobile Payment
8734,49,474,5,2024-03-12,10,2450,Mobile Payment
8746,63,641,10,2024-05-20,10,4120,Mobile Payment
8761,45,300,5,2024-06-13,10,1510,Mobile Payment
8763,36,145,10,2024-01-05,10,1320,Mobile Payment
8764,89,376,7,2024-06-11,10,990,Mobile Payment
8765,36,647,8,2024-03-06,10,1320,Cash
8771,46,245,9,2024-05-09,10,110,Debit Card
8775,44,297,9,2024-02-21,10,720,Credit Card
8796,22,868,9,2024-06-26,10,4690,Cash
8801,53,703,7,2024-02-08,10,4310,Credit Card
8803,18,565,5,2024-02-26,10,4880,Debit Card
8827,24,318,5,2024-01-16,10,360,Mobile Payment
8833,14,419,5,2024-04-27,10,3270,Mobile Payment
8841,25,79,7,2024-03-30,10,4060,Cash
8856,75,811,2,2024-01-20,10,3480,Cash
8862,68,412,10,2024-05-05,10,1290,Credit Card
8870,100,508,1,2024-05-22,10,2130,Cash
8875,33,450,2,2024-01-12,10,140,Cash
8893,73,522,2,2024-06-28,10,3400,Credit Card
8895,47,490,7,2024-01-02,10,1940,Cash
8912,76,891,9,2024-04-04,10,2300,Debit Card
8915,60,302,4,2024-01-21,10,1390,Debit Card
8917,51,116,4,2024-06-17,10,2090,Debit Card
8918,40,57,3,2024-03-10,10,3550,Credit Card
8922,73,114,4,2024-03-22,10,3400,Cash
8927,67,59,5,2024-05-06,10,3600,Mobile Payment
8932,97,882,7,2024-03-30,10,2250,Debit Card
8933,31,410,5,2024-05-20,10,4460,Credit Card
8947,53,160,10,2024-04-27,10,4310,Cash
8948,83,348,8,2024-06-30,10,1120,Debit Card
8955,21,57,4,2024-01-24,10,460,Mobile Payment
8959,83,828,2,2024-06-26,10,1120,Mobile Payment
8963,35,831,6,2024-03-06,10,4400,Credit Card
8979,59,576,5,2024-05-03,10,2400,Credit Card
8984,60,800,1,2024-05-11,10,1390,Credit Card
9009,39,384,7,2024-04-23,10,3430,Debit Card
9030,97,668,10,2024-02-24,10,2250,Debit Card
9033,33,630,7,2024-05-31,10,140,Credit Card
9049,2,228,7,2024-04-23,10,3520,Cash
9050,72,822,6,2024-06-10,10,1280,Cash
9053,68,96,6,2024-06-09,10,1290,Debit Card
9056,6,858,4,2024-02-27,10,2500,Credit Card
9064,79,208,6,2024-01-28,10,3380,Credit Card
9076,32,338,9,2024-02-25,10,470,Mobile Payment
9080,34,8,8,2024-05-19,10,3680,Debit Card
9084,64,193,2,2024-02-29,10,3800,Credit Card
9163,49,433,5,2024-06-07,10,2450,Debit Card
9165,41,342,9,2024-02-07,10,1310,Debit Card
9192,100,3,8,2024-05-24,10,2130,Cash
9203,71,109,9,2024-03-16,10,100,Debit Card
9216,71,313,7,2024-02-18,10,100,Cash
9218,43,185,2,2024-01-14,10,3320,Mobile Payment
9221,53,961,2,2024-03-17,10,4310,Mobile Payment
9240,64,991,6,2024-02-19,10,3800,Debit Card
9245,87,525,2,2024-01-05,10,1110,Debit Card
9274,35,439,9,2024-06-10,10,4400,Cash
9281,63,333,4,2024-01-30,10,4120,Credit Card
9295,83,812,9,2024-03-18,10,1120,Cash
9311,37,637,7,2024-01-09,10,1620,Credit Card
9316,83,888,7,2024-05-31,10,1120,Debit Card
9324,89,699,2,2024-05-12,10,990,Mobile Payment
9343,11,176,8,2024-06-17,10,150,Cash
9362,4,439,5,2024-06-05,10,4210,Cash
9366,34,962,10,2024-02-15,10,3680,Cash
9389,99,569,1,2024-04-10,10,4710,Cash
9401,5,62,2,2024-03-09,10,3350,Credit Card
9402,49,870,2,2024-01-11,10,2450,Credit Card
9410,1,245,1,2024-05-05,10,1850,Cash
9416,62,143,2,2024-02-24,10,1360,Mobile Payment
9420,86,977,9,2024-02-01,10,1670,Mobile Payment
9446,93,249,3,2024-06-26,10,4610,Mobile Payment
9449,4,303,9,2024-05-19,10,4210,Mobile Payment
9457,29,852,3,2024-01-19,10,2840,Cash
9461,44,51,1,2024-01-26,10,720,Cash
9466,21,979,10,2024-03-11,10,460,Credit Card
9475,87,601,6,2024-04-27,10,1110,Credit Card
9489,63,763,8,2024-03-20,10,4120,Cash
9496,61,263,1,2024-05-25,10,1450,Mobile Payment
9498,8,746,5,2024-01-29,10,320,Mobile Payment
9503,33,445,6,2024-01-11,10,140,Debit Card
9507,31,836,10,2024-05-22,10,4460,Debit Card
9513,100,64,9,2024-01-12,10,2130,Debit Card
9523,74,868,8,2024-03-19,10,3740,Mobile Payment
9527,77,222,1,2024-01-09,10,3150,Debit Card
9553,75,73,5,2024-01-18,10,3480,Debit Card
9563,52,796,3,2024-03-30,10,3060,Credit Card
9570,26,729,8,2024-03-27,10,4830,Credit Card
9574,15,285,4,2024-02-01,10,2670,Debit Card
9575,52,921,1,2024-04-01,10,3060,Debit Card
9577,96,335,9,2024-03-22,10,840,Credit Card
9608,30,64,10,2024-03-11,10,2740,Cash
9615,63,914,9,2024-03-28,10,4120,Cash
9625,51,864,8,2024-05-22,10,2090,Cash
9632,22,476,7,2024-06-14,10,4690,Debit Card
9634,97,589,3,2024-06-18,10,2250,Cash
9635,15,49,1,2024-06-24,10,2670,Cash
9637,94,452,3,2024-04-17,10,1560,Cash
9639,23,92,6,2024-03-17,10,1350,Debit Card
9640,97,819,8,2024-01-02,10,2250,Mobile Payment
9654,77,866,2,2024-04-27,10,3150,Mobile Payment
9673,26,354,8,2024-01-19,10,4830,Mobile Payment
9690,84,670,6,2024-02-26,10,4540,Cash
9693,27,638,1,2024-04-18,10,340,Cash
9698,25,444,6,2024-03-19,10,4060,Cash
9700,92,875,5,2024-06-26,10,3610,Credit Card
9721,75,400,10,2024-06-11,10,3480,Mobile Payment
9728,84,884,7,2024-04-18,10,4540,Credit Card
9730,43,163,7,2024-04-16,10,3320,Credit Card
9736,21,48,8,2024-03-31,10,460,Debit Card
9745,30,891,9,2024-04-21,10,2740,Debit Card
9748,28,232,8,2024-01-07,10,1630,Debit Card
9749,2,692,2,2024-04-02,10,3520,Credit Card
9779,34,687,9,2024-01-14,10,3680,Mobile Payment
9809,21,448,9,2024-04-06,10,460,Debit Card
9819,40,124,5,2024-04-10,10,3550,Debit Card
9849,55,630,2,2024-03-29,10,1830,Cash
9856,5,828,6,2024-05-10,10,3350,Mobile Payment
9859,78,250,8,2024-02-05,10,1720,Credit Card
9874,37,944,5,2024-02-11,10,1620,Credit Card
9894,79,459,1,2024-03-13,10,3380,Debit Card
9896,56,466,9,2024-02-13,10,4540,Mobile Payment
9915,11,565,10,2024-03-24,10,150,Credit Card
9919,77,402,7,2024-02-03,10,3150,Mobile Payment
9921,38,665,4,2024-06-14,10,3690,Mobile Payment
9926,77,756,5,2024-04-21,10,3150,Debit Card
9940,89,121,1,2024-06-23,10,990,Credit Card
9953,66,25,9,2024-01-15,10,3130,Cash
9955,13,627,10,2024-03-11,10,620,Mobile Payment
9977,70,326,8,2024-06-21,10,500,Mobile Payment
9978,42,391,6,2024-05-03,10,1490,Cash
10,73,734,1,2024-04-07,9,3060,Cash
11,86,354,4,2024-04-18,9,1503,Mobile Payment
70,3,227,7,2024-03-22,9,3123,Cash
73,4,615,1,2024-04-04,9,3789,Cash
74,15,483,9,2024-06-24,9,2403,Debit Card
77,83,235,10,2024-04-02,9,1008,Debit Card
79,64,375,8,2024-03-21,9,3420,Credit Card
80,96,793,3,2024-04-26,9,756,Mobile Payment
81,68,40,6,2024-01-12,9,1161,Credit Card
100,26,177,8,2024-06-27,9,4347,Cash
111,32,16,3,2024-05-03,9,423,Mobile Payment
137,26,115,8,2024-05-15,9,4347,Credit Card
152,2,798,3,2024-03-04,9,3168,Cash
183,10,705,10,2024-01-05,9,1125,Mobile Payment
185,54,819,7,2024-01-28,9,3951,Credit Card
189,54,311,2,2024-06-15,9,3951,Mobile Payment
218,61,805,10,2024-05-20,9,1305,Debit Card
231,80,886,7,2024-02-28,9,3933,Mobile Payment
239,71,612,10,2024-02-28,9,90,Mobile Payment
253,82,780,2,2024-03-27,9,1278,Credit Card
254,7,423,5,2024-01-30,9,2592,Credit Card
262,36,20,5,2024-02-26,9,1188,Credit Card
279,51,975,8,2024-06-03,9,1881,Credit Card
308,74,365,4,2024-06-18,9,3366,Mobile Payment
323,95,17,2,2024-05-06,9,3195,Credit Card
334,41,36,2,2024-06-20,9,1179,Credit Card
343,54,798,4,2024-01-30,9,3951,Mobile Payment
356,35,417,5,2024-04-09,9,3960,Debit Card
364,20,813,5,2024-06-19,9,3420,Mobile Payment
390,98,139,3,2024-02-01,9,2052,Cash
410,63,406,8,2024-02-24,9,3708,Mobile Payment
411,46,561,2,2024-06-06,9,99,Credit Card
429,82,504,5,2024-01-16,9,1278,Mobile Payment
449,30,447,5,2024-06-06,9,2466,Debit Card
452,23,522,10,2024-06-22,9,1215,Cash
460,22,211,2,2024-04-21,9,4221,Credit Card
468,37,590,6,2024-03-08,9,1458,Cash
483,86,133,2,2024-05-10,9,1503,Debit Card
529,30,396,2,2024-02-05,9,2466,Mobile Payment
536,62,738,7,2024-04-01,9,1224,Credit Card
538,98,24,7,2024-04-25,9,2052,Debit Card
544,18,918,5,2024-02-10,9,4392,Mobile Payment
552,98,323,5,2024-01-25,9,2052,Debit Card
554,72,111,4,2024-04-27,9,1152,Credit Card
570,39,668,9,2024-03-17,9,3087,Cash
578,61,116,8,2024-02-11,9,1305,Credit Card
582,90,38,9,2024-05-15,9,2511,Mobile Payment
587,42,933,5,2024-02-29,9,1341,Mobile Payment
607,72,611,2,2024-01-04,9,1152,Debit Card
610,62,813,3,2024-01-18,9,1224,Debit Card
626,93,838,5,2024-05-20,9,4149,Debit Card
689,94,228,10,2024-04-19,9,1404,Debit Card
714,44,901,4,2024-03-10,9,648,Credit Card
747,90,342,9,2024-01-06,9,2511,Cash
764,83,318,6,2024-01-26,9,1008,Debit Card
773,86,525,5,2024-04-13,9,1503,Debit Card
791,50,313,9,2024-03-20,9,2466,Cash
800,18,258,6,2024-02-23,9,4392,Cash
817,100,17,10,2024-01-31,9,1917,Cash
837,26,782,6,2024-01-26,9,4347,Cash
861,49,782,2,2024-03-20,9,2205,Cash
875,6,493,8,2024-05-30,9,2250,Mobile Payment
898,19,237,2,2024-02-02,9,225,Mobile Payment
899,65,726,1,2024-04-20,9,891,Debit Card
909,26,421,1,2024-03-22,9,4347,Debit Card
967,49,583,4,2024-04-03,9,2205,Credit Card
1000,78,485,5,2024-03-11,9,1548,Debit Card
1016,66,567,2,2024-02-03,9,2817,Credit Card
1031,77,865,4,2024-02-09,9,2835,Cash
1040,31,656,2,2024-02-27,9,4014,Debit Card
1066,65,131,1,2024-04-09,9,891,Debit Card
1070,95,685,5,2024-01-03,9,3195,Debit Card
1084,27,552,10,2024-01-22,9,306,Credit Card
1086,82,871,10,2024-03-28,9,1278,Cash
1090,24,169,7,2024-05-03,9,324,Debit Card
1105,81,898,7,2024-02-28,9,2340,Debit Card
1112,50,299,9,2024-04-20,9,2466,Debit Card
